idCDP,BROAD_CPD_ID,CPD_ID,CPD_NAME,CPD_NAME_TYPE,cpd_type,CBP_SMILES 
29938,BRD-K79145749,61853,DIBENZEPINE,to-be-curated,BIO,CN(C)CCN1c2ccccc2N(C)c2ccccc2C1=O
29939,BRD-K79231725,31701,BRD-K79231725,BROAD_CPD_ID,BIO,C[C@]12CCC(=O)C=C1CCc1ccc(O)cc21
29940,BRD-K79366068,375568,BRD-K79366068,BROAD_CPD_ID,BIO,Nc1c(cc(Nc2ccc(Cl)cc2)c2C(=O)c3ccccc3C(=O)c12)S(O)(=O)=O
29941,BRD-K79425933,41587,benperidol,INN,BIO,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O
29942,BRD-K79437791,50121,N-AFC,common,BIO,CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O
29943,BRD-K79501723,32644,cyclizine,INN,BIO,CN1CCN(CC1)C(c1ccccc1)c1ccccc1
29944,BRD-K79684402,375437,BRD-K79684402,BROAD_CPD_ID,BIO,Cc1ncc(CN2CCC(=CC2)c2ccccc2)c(N)n1
29945,BRD-K79711234,26940,thiamphenicol,INN,BIO,CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
29946,BRD-K79759585,27872,sildenafil,INN,BIO,CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1
29947,BRD-K79930101,375394,BRD-K79930101,BROAD_CPD_ID,BIO,CS(=O)(=O)CCNCc1nc(cs1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1
29948,BRD-K80307267,28821,tetramethyl-haematoxylone,primary-common,BIO,COc1ccc2c(OCC(=O)Cc3cc(OC)c(OC)cc3C2=O)c1OC
29949,BRD-K80315159,375680,BRD-K80315159,BROAD_CPD_ID,BIO,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1
29950,BRD-K80315422,61892,"5-[(DIMETHYLAMINO)METHYL]-3-(1-METHYL-1H-INDOL-3-YL)-1,2,4-OXADIAZOLE",to-be-curated,BIO,CN(C)Cc1nc(no1)-c1cn(C)c2ccccc12
29951,BRD-K80325895,58478,EICOSADIENOIC ACID (20:2 n-6),to-be-curated,BIO,CCCCC\C=C/C\C=C/CCCCCCCCCC(O)=O
29952,BRD-K80334323,41636,noretynodrel,INN,BIO,C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@]2(O)C#C
29953,BRD-K80353807,23622,khellin,INN,BIO,COc1c2ccoc2c(OC)c2oc(C)cc(=O)c12
29954,BRD-K80396088,28136,gliquidone,INN,BIO,COc1ccc2c(c1)C(=O)N(CCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)C(=O)C2(C)C
29955,BRD-K80451230,375571,BRD-K80451230,BROAD_CPD_ID,BIO,C(Cc1ccc2OCOc2c1)N1CCC[C@H](C1)OC(c1ccccc1)c1ccccc1
29956,BRD-K80576679,23568,"2,3-dihydroxy-6,7-dichloroquinoxaline",primary-common,BIO,Oc1nc2cc(Cl)c(Cl)cc2nc1O
29957,BRD-K80639402,375330,BRD-K80639402,BROAD_CPD_ID,BIO,COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1
29958,BRD-K80725821,375742,RS 16566,to-be-curated,BIO,CC(C)n1cnc2c(cc(Cl)cc12)C(=O)N[C@H]1CN2CCC1CC2
29959,BRD-K80738081,25061,resveratrol,primary-common,BIO,Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1
29960,BRD-K80778372,375343,BRD-K80778372,BROAD_CPD_ID,BIO,CN1Cc2c(ncn2-c2ccsc2C1=O)C(=O)OC(C)(C)C
29961,BRD-K80863915,58915,fenamic acid,primary-common,BIO,OC(=O)c1ccccc1Nc1ccccc1
29962,BRD-K80946661,27858,triacetylresveratrol,primary-common,BIO,CC(=O)Oc1ccc(cc1)\C=C\c1cc(OC(C)=O)cc(OC(C)=O)c1
29963,BRD-K80970344,350986,pyrrolidine dithiocarbamic acid,primary-common,BIO,SC(=S)N1CCCC1
29964,BRD-K81029756,58536,L-cis-DILTIAZEM,to-be-curated,BIO,COc1ccc(cc1)[C@H]1Sc2ccccc2N(CCN(C)C)C(=O)[C@H]1OC(C)=O
29965,BRD-K81144366,41640,moxisylyte,INN,BIO,CC(C)c1cc(OC(C)=O)c(C)cc1OCCN(C)C
29966,BRD-K81209159,27145,herniarin,primary-common,BIO,COc1ccc2ccc(=O)oc2c1
29967,BRD-K81209512,375623,BRD-K81209512,BROAD_CPD_ID,BIO,Oc1ccc(C=C(C#N)C(=O)Nc2ccccc2)cc1O
29968,BRD-K81225797,375413,BRD-K81225797,BROAD_CPD_ID,BIO,Nc1nc2n(CCc3ccccc3)ncc2c2nc(nn12)-c1ccco1
29969,BRD-K81272440,32650,dantrolene,INN,BIO,[O-][N+](=O)c1ccc(cc1)-c1ccc(\C=N\N2CC(=O)NC2=O)o1
29970,BRD-K81326768,29727,zomepirac,INN,BIO,Cc1cc(CC(O)=O)n(C)c1C(=O)c1ccc(Cl)cc1
29971,BRD-K81376179,375575,BRD-K81376179,BROAD_CPD_ID,BIO,COc1ccc(cc1OC)C(=O)Nc1sc2CCCCc2c1C(N)=O
29972,BRD-K81447180,37176,lincomycin,INN,BIO,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]1O
29973,BRD-K81623406,60744,ethiron,primary-common,BIO,CCSC(N)=N
29974,BRD-K81709173,34051,halcinonide,INN,BIO,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCl
29975,BRD-K81729199,375421,BRD-K81729199,BROAD_CPD_ID,BIO,CCN(CC)CCCCC1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc23)CC1
29976,BRD-K81807412,37182,BRD-K81807412,BROAD_CPD_ID,BIO,CNc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
29977,BRD-K81836716,52598,Cdk1 inhibitor,primary-common,BIO,Clc1[nH]c2ccccc2c1\C=C1\C(=O)Nc2ccccc12
29978,BRD-K81839095,27539,estrone,INN,BIO,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O
29979,BRD-K81876028,375746,BRD-K81876028,BROAD_CPD_ID,BIO,O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1
29980,BRD-K81884069,31756,"1,3,5-trimethoxybenzene",JAN,BIO,COc1cc(OC)cc(OC)c1
29981,BRD-K82103381,29739,hydralazine,INN,BIO,NNc1nncc2ccccc12
29982,BRD-K82142815,31763,betamipron,INN,BIO,OC(=O)CCNC(=O)c1ccccc1
29983,BRD-K82236108,32661,methylephedrine,primary-common,BIO,C[C@@H]([C@H](O)c1ccccc1)N(C)C
29984,BRD-K82236179,23251,dicoumarol,INN,BIO,Oc1c(Cc2c(O)c3ccccc3oc2=O)c(=O)oc2ccccc12
29985,BRD-K82255054,55923,propofol,INN,BIO,CC(C)c1cccc(C(C)C)c1O
29986,BRD-K82484965,375382,BRD-K82484965,BROAD_CPD_ID,BIO,OC(=O)c1ccc2[nH]cc(CCCCN3CCC(=CC3)c3ccccc3)c2c1
29987,BRD-K82561139,15840,ricinine,primary-common,BIO,COc1ccn(C)c(=O)c1C#N
29988,BRD-K82562631,32670,tolmetin,INN,BIO,Cc1ccc(cc1)C(=O)c1ccc(CC(O)=O)n1C
29989,BRD-K82577285,61957,"N,N-di-n-propyldopamine",primary-common,BIO,CCCN(CCC)CCc1ccc(O)c(O)c1
29990,BRD-K82731415,50741,olomoucine,common,BIO,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12
29991,BRD-K82795137,27812,loratadine,INN,BIO,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
29992,BRD-K82823076,375345,BRD-K82823076,BROAD_CPD_ID,BIO,CCOC(=O)c1ncn-2c1CN(C)C(=O)c1cc(ccc-21)N=[N+]=[N-]
29993,BRD-K82846253,28189,repaglinide,INN,BIO,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O
29994,BRD-K82865713,58512,prostaglandin B2,common,BIO,CCCCC[C@H](O)\C=C\C1=C(C\C=C/CCCC(O)=O)C(=O)CC1
29995,BRD-K83023055,375715,BRD-K83023055,BROAD_CPD_ID,BIO,COC(=O)Nc1ccc2[nH]cc(CCNC(C)=O)c2c1
29996,BRD-K83028735,23176,ajmalicine,primary-common,BIO,COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12
29997,BRD-K83063356,375363,BRD-K83063356,BROAD_CPD_ID,BIO,FC(F)(F)c1ccc(CCN2CCC3(CC2)OC(=O)Nc2ccccc32)cc1
29998,BRD-K83064458,31259,etofylline,INN,BIO,Cn1c2ncn(CCO)c2c(=O)n(C)c1=O
29999,BRD-K83192048,375222,BRD-K83192048,BROAD_CPD_ID,BIO,C[C@@H](C1=C(CCN(C)C)Cc2ccccc12)c1ccccn1
30000,BRD-K83257731,34014,chloropyramine,INN,BIO,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1
30001,BRD-K83302049,41033,protopine,primary-common,BIO,CN1CCc2cc3OCOc3cc2C(=O)Cc2ccc3OCOc3c2C1
30002,BRD-K83322645,375539,BRD-K83322645,BROAD_CPD_ID,BIO,C(N1CCC2(CCc3ccccc23)CC1)c1ccccc1
30003,BRD-K83350436,41610,metampicillin,INN,BIO,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N=C)c3ccccc3)C(=O)N2[C@H]1C(O)=O
30004,BRD-K83459933,33119,sinomenine,primary-common,BIO,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O
30005,BRD-K83508485,375457,BRD-K83508485,BROAD_CPD_ID,BIO,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
30006,BRD-K83597974,29801,pargyline,INN,BIO,CN(CC#C)Cc1ccccc1
30007,BRD-K83637872,375338,BRD-K83637872,BROAD_CPD_ID,BIO,Cc1nn(c(C)c1C=NN1CCN(Cc2ccccc2)CC1)-c1ccccc1
30008,BRD-K84175871,33170,pseudoephedrine,INN,BIO,CN[C@@H](C)[C@@H](O)c1ccccc1
30009,BRD-K84214706,25034,7-chlorokynurenic acid,primary-common,BIO,OC(=O)c1cc(O)c2ccc(Cl)cc2n1
30010,BRD-K84266862,375392,BRD-K84266862,BROAD_CPD_ID,BIO,CN(C)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O
30011,BRD-K84421793,61922,R(+)-SKF-81297,to-be-curated,BIO,Oc1cc2[C@H](CNCCc2c(Cl)c1O)c1ccccc1
30012,BRD-K84595254,23278,strophanthidin,primary-common,BIO,C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1
30013,BRD-K84663978,61909,Trequinsin hydrochloride[HL 725],to-be-curated,BIO,COc1cc2CCn3c(c\c(=N/c4c(C)cc(C)cc4C)n(C)c3=O)-c2cc1OC
30014,BRD-K84709232,362384,BRD-K84709232,BROAD_CPD_ID,BIO,Oc1ccc(C=CC(=O)OCCc2ccccc2)cc1O
30015,BRD-K85015012,375647,BRD-K85015012,BROAD_CPD_ID,BIO,COc1ccccc1C1(O)CCN(CCCn2c3ccccc3c3ccccc23)CC1
30016,BRD-K85090592,33154,pilocarpine nitrate,USP,BIO,CC[C@H]1[C@@H](Cc2cncn2C)COC1=O
30017,BRD-K85104575,23169,BRD-K85104575,BROAD_CPD_ID,BIO,CC(=O)Nc1cc2ccccc2oc1=O
30018,BRD-K85119730,33089,tolbutamide,INN,BIO,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
30019,BRD-K85242180,61772,PROPYL-beta-CARBOLINE-3-CARBOXYLATE,to-be-curated,BIO,CCCOC(=O)c1cc2c(cn1)[nH]c1ccccc21
30020,BRD-K85266041,356668,BRD-K85266041,BROAD_CPD_ID,BIO,Oc1nc2cc(c(cc2nc1O)[N+]([O-])=O)[N+]([O-])=O
30021,BRD-K85333151,27820,ramifenazone,INN,BIO,CC(C)Nc1c(C)n(C)n(-c2ccccc2)c1=O
30022,BRD-K85383046,58535,R-(+)-methylindazone,common,BIO,C[C@]1(Cc2cc(OCC(O)=O)c(Cl)c(Cl)c2C1=O)C1CCCC1
30023,BRD-K85555482,30517,BRD-K85555482,BROAD_CPD_ID,BIO,c1c([nH]c2ccccc12)-c1ccccc1
30024,BRD-K85871428,60666,SC 68376,primary-common,BIO,Cc1nc(c(o1)-c1ccncc1)-c1ccccc1
30025,BRD-K85872723,24445,kynurenic acid,primary-common,BIO,OC(=O)c1cc(O)c2ccccc2n1
30026,BRD-K85880973,28823,irigenin trimethyl ether,primary-common,BIO,COc1cc(cc(OC)c1OC)-c1coc2cc(OC)c(OC)c(OC)c2c1=O
30027,BRD-K85883481,37332,prednisone,INN,BIO,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
30028,BRD-K86204871,51015,terconazole,INN,BIO,CC(C)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3cncn3)(O2)c2ccc(Cl)cc2Cl)cc1
30029,BRD-K86301799,29741,dipyridamole,INN,BIO,OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO
30030,BRD-K86434416,51025,selegiline,INN,BIO,C[C@H](Cc1ccccc1)N(C)CC#C
30031,BRD-K86509404,44608,iso-olomoucine,common,BIO,Cn1cnc2nc(NCCO)nc(NCc3ccccc3)c12
30032,BRD-K86600316,375733,BRD-K86600316,BROAD_CPD_ID,BIO,CCS(=O)(=O)N1CCC[C@@H]2CN3CCc4cc(OC)ccc4[C@@H]3C[C@H]12
30033,BRD-K86727142,52153,embelin,primary-common,BIO,CCCCCCCCCCCC1C(=O)C(=O)CC(=O)C1=O
30034,BRD-K86873305,34025,piperacillin,INN,BIO,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c2ccccc2)C(=O)C1=O
30035,BRD-K86882815,61965,BRD-K86882815,BROAD_CPD_ID,BIO,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(CC=C)C1
30036,BRD-K86958018,375727,BRD-K86958018,BROAD_CPD_ID,BIO,CCCCCCCCC=CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
30037,BRD-K87048468,375755,RS-102221,to-be-curated,BIO,COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O
30038,BRD-K87049188,36624,fusaric acid,primary-common,BIO,CCCCc1ccc(nc1)C(O)=O
30039,BRD-K87156652,33126,carbimazole,INN,BIO,CCOC(=O)n1ccn(C)c1=S
30040,BRD-K87194840,31280,BRD-K87194840,BROAD_CPD_ID,BIO,COc1cc(cc(OC)c1OC)\C=C\C=O
30041,BRD-K87349602,61771,BUTYL-beta-CARBOLINE-3-CARBOXYLATE,to-be-curated,BIO,CCCCOC(=O)c1cc2c(cn1)[nH]c1ccccc21
30042,BRD-K87492696,24996,sulfametoxydiazine,INN,BIO,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
30043,BRD-K87510569,375528,BRD-K87510569,BROAD_CPD_ID,BIO,Cc1oc(nc1CCN1CCC2(CC1)OC(=O)Nc1ccc(C)cc21)-c1ccccc1
30044,BRD-K87696786,375451,BRD-K87696786,BROAD_CPD_ID,BIO,COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1
30045,BRD-K87798455,58911,BRD-K87798455,BROAD_CPD_ID,BIO,COc1ccc([C@@H]2COc3c(C2)ccc(OC)c3OC)c(OC)c1OC
30046,BRD-K87817668,31311,methomyl,primary-common,BIO,CNC(=O)O\N=C(\C)SC
30047,BRD-K87904882,61953,chelerythrine,primary-common,BIO,COc1ccc2c(c[n+](C)c3c4cc5OCOc5cc4ccc23)c1OC
30048,BRD-K87905482,58456,"anandamide(18:2,n-6)",common,BIO,CCCCC\C=C/C\C=C/CCCCCCCC(=O)NCCO
30049,BRD-K87990216,36616,piretanide,INN,BIO,NS(=O)(=O)c1cc(cc(N2CCCC2)c1Oc1ccccc1)C(O)=O
30050,BRD-K87991767,23130,umbelliferone,primary-common,BIO,Oc1ccc2ccc(=O)oc2c1
30051,BRD-K88090157,39086,pimethixene,INN,BIO,CN1CCC(CC1)=C1c2ccccc2Sc2ccccc12
30052,BRD-K88172511,37184,naltrexone,INN,BIO,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O
30053,BRD-K88219015,31718,asaronaldehyde,primary-common,BIO,COc1cc(OC)c(C=O)cc1OC
30054,BRD-K88282786,58523,"WIN 55,212-2",to-be-curated,BIO,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3OC[C@@H](CN4CCOCC4)n1c23
30055,BRD-K88358234,375514,BRD-K88358234,BROAD_CPD_ID,BIO,FC(F)(F)c1cccc(c1)C1=CCN(CCc2ccc3ccccc3c2)CC1
30056,BRD-K88366685,41629,trimetazidine,INN,BIO,COc1ccc(CN2CCNCC2)c(OC)c1OC
30057,BRD-K88405679,54931,thonzylamine,INN,BIO,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1
30058,BRD-K88429204,26969,pyrimethamine,INN,BIO,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
30059,BRD-K88544581,375390,CI-976,common,BIO,CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC
30060,BRD-K88568253,32338,iproniazid,INN,BIO,CC(C)NNC(=O)c1ccncc1
30061,BRD-K88611939,59831,aniracetam,INN,BIO,COc1ccc(cc1)C(=O)N1CCCC1=O
30062,BRD-K88646909,25320,arecoline,primary-common,BIO,COC(=O)C1=CCCN(C)C1
30063,BRD-K88677950,375577,BRD-K88677950,BROAD_CPD_ID,BIO,Cc1cc(I)ccc1Nc1c(F)c(F)c(F)cc1C(=O)NOCC1CC1
30064,BRD-K88682005,23219,chlorothiazide,INN,BIO,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
30065,BRD-K88741031,375614,BRD-K88741031,BROAD_CPD_ID,BIO,COC(=O)C=Cc1cc(O)ccc1O
30066,BRD-K88743730,30391,tegaserod,INN,BIO,CCCCCNC(=N)N\N=C\c1c[nH]c2ccc(OC)cc12
30067,BRD-K88759641,375311,BRD-K88759641,BROAD_CPD_ID,BIO,CCCCc1nc2ccn(CC(=O)N(C)C)c(=O)c2n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1
30068,BRD-K88789588,28144,letrozole,INN,BIO,N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)n1cncn1
30069,BRD-K88809146,46082,tranylcypromine,INN,BIO,N[C@H]1C[C@@H]1c1ccccc1
30070,BRD-K88871508,61920,"S-(-)-Lisuride[S(-)-N'-[(8a)-9,10-Didehydro-6-methylergolin-8-yl]-N,N-diethyl-urea]",to-be-curated,BIO,CCN(CC)C(=O)N[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34
30071,BRD-K88954184,31683,obliquin,primary-common,BIO,CC(=C)[C@H]1COc2cc3oc(=O)ccc3cc2O1
30072,BRD-K89046952,34074,ciclacillin,INN,BIO,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(O)=O
30073,BRD-K89055274,33993,alverine,INN,BIO,CCN(CCCc1ccccc1)CCCc1ccccc1
30074,BRD-K89085489,52143,fenretinide,INN,BIO,CC(/C=C/C1=C(C)CCCC1(C)C)=C\C=C\C(C)=C\C(=O)Nc1ccc(O)cc1
30075,BRD-K89125793,24141,tinidazole,INN,BIO,CCS(=O)(=O)CCn1c(C)ncc1[N+]([O-])=O
30076,BRD-K89152108,23152,liothyronine,INN,BIO,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(O)=O
30077,BRD-K89210380,23208,biotin,INN,BIO,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
30078,BRD-K89225759,31732,cuneatin methyl ether,primary-common,BIO,COc1ccc2c(c1)occ(-c1cc3OCOc3cc1OC)c2=O
30079,BRD-K89271983,52173,EMD 41000,common,BIO,COc1cc(SC)ccc1-c1nc2ccncc2[nH]1
30080,BRD-K89272762,25041,NPPB,common,BIO,OC(=O)c1cc(ccc1NCCCc1ccccc1)[N+]([O-])=O
30081,BRD-K89274813,375438,BRD-K89274813,BROAD_CPD_ID,BIO,Fc1cc(CC2(Cc3ccnc(F)c3)c3ccccc3C(=O)c3ccccc23)ccn1
30082,BRD-K89375097,24988,pirenzepine,INN,BIO,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc23)CC1
30083,BRD-K89402695,375285,BRD-K89402695,BROAD_CPD_ID,BIO,Cc1c(CC(C)(C)C(O)=O)n(Cc2ccc(Cl)cc2)c2ccc(F)cc12
30084,BRD-K89595132,53296,chlorphenamine,INN,BIO,CN(C)CC[C@H](c1ccc(Cl)cc1)c1ccccn1
30085,BRD-K89669299,27831,periciazine,INN,BIO,OC1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C#N)CC1
30086,BRD-K89704198,24441,vincamine,INN,BIO,CC[C@@]12CCCN3CCc4c([C@H]13)n(c1ccccc41)[C@@](O)(C2)C(=O)OC
30087,BRD-K89923877,55914,scopolamine,primary-common,BIO,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1
30088,BRD-K89930444,52184,AG 592,primary-common,BIO,Oc1ccc(cc1O)\C=C(/C#N)C(=O)NC1CCC(CC2CCC(CC2)NC(=O)C(\C#N)=C\c2ccc(O)c(O)c2)CC1
30089,BRD-K89997465,23221,chlorpromazine,INN,BIO,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12
30090,BRD-K90027355,39793,spironolactone,INN,BIO,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12
30091,BRD-K90065682,375251,BRD-K90065682,BROAD_CPD_ID,BIO,Ic1cncc(OC[C@@H]2CCN2)c1
30092,BRD-K90214371,56761,17-phenyl-trinor-prostaglandin E2,primary-common,BIO,O[C@@H](CCc1ccccc1)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
30093,BRD-K90230846,55531,"1,5-isoquinolinediol",primary-common,BIO,Oc1cccc2c(O)nccc12
30094,BRD-K90259198,27797,W-7,primary-common,BIO,NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
30095,BRD-K90333595,37191,phentolamine,INN,BIO,Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1
30096,BRD-K90524085,31260,MY-5445,primary-common,BIO,Clc1cccc(Nc2nnc(-c3ccccc3)c3ccccc23)c1
30097,BRD-K90553655,39788,testosterone propionate,USAN,BIO,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
30098,BRD-K90574291,29481,BRD-K90574291,BROAD_CPD_ID,BIO,COc1ccc2c(c1)oc(cc2=O)-c1ccccc1OC
30099,BRD-K90574421,375320,BRD-K90574421,BROAD_CPD_ID,BIO,O=C1N(CCCCN2CCN(CC2)c2ncccn2)S(=O)(=O)c2ccccc12
30100,BRD-K90607708,30656,epiafzelechin,primary-common,BIO,O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)cc1
30101,BRD-K90789829,347253,BRD-K90789829,BROAD_CPD_ID,BIO,CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1
30102,BRD-K90976994,45604,dehydrocholic acid,INN,BIO,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@]1(C)CCC(=O)C[C@H]1CC3=O
30103,BRD-K91243525,375427,BRD-K91243525,BROAD_CPD_ID,BIO,COc1cccc(OC)c1-c1cc(nn1-c1ccc(cc1C(C)C)C(=O)N(C)CCCN(C)C)C(=O)NC1(C2CC3CC(C2)CC1C3)C(O)=O
30104,BRD-K91263825,29764,nortriptyline,INN,BIO,CNCCC=C1c2ccccc2CCc2ccccc12
30105,BRD-K91301684,29755,noscapine,INN,BIO,COc1ccc2[C@@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12
30106,BRD-K91315211,32657,betahistine,INN,BIO,CNCCc1ccccn1
30107,BRD-K91317041,31742,harmaline,primary-common,BIO,COc1ccc2c3CCN=C(C)c3[nH]c2c1
30108,BRD-K91336023,61961,MESULERGINE,to-be-curated,BIO,CN(C)S(=O)(=O)N[C@H]1C[C@H]2[C@@H](Cc3cn(C)c4cccc2c34)N(C)C1
30109,BRD-K91370081,24127,anisomycin,primary-common,BIO,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1
30110,BRD-K91758890,345146,BRD-K91758890,BROAD_CPD_ID,BIO,Oc1ncnc2ccccc12
30111,BRD-K91868854,61896,2-[1-(4-PIPERONYL)PIPERAZINYL]BENZOTHIAZOLE,to-be-curated,BIO,C(N1CCN(CC1)c1nc2ccccc2s1)c1ccc2OCOc2c1
30112,BRD-K91904471,375655,BRD-K91904471,BROAD_CPD_ID,BIO,NC(=O)c1ccc2[nH]ccc2c1
30113,BRD-K92000912,58454,AM251,common,BIO,Cc1c(nn(c1-c1ccc(I)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1
30114,BRD-K92006759,26835,pteryxin,primary-common,BIO,C\C=C(/C)C(=O)O[C@H]1[C@@H](OC(C)=O)C(C)(C)Oc2ccc3ccc(=O)oc3c12
30115,BRD-K92015269,61942,GBR 12783,to-be-curated,BIO,C(CN1CCN(C\C=C\c2ccccc2)CC1)OC(c1ccccc1)c1ccccc1
30116,BRD-K92019075,26891,BRD-K92019075,BROAD_CPD_ID,BIO,Oc1cc2ccccc2oc1=O
30117,BRD-K92049597,29710,triamterene,INN,BIO,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
30118,BRD-K92073408,39082,norethisterone,INN,BIO,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
30119,BRD-K92093830,36599,doxorubicin,INN,BIO,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO
30120,BRD-K92138166,45242,mammea A/BA,primary-common,BIO,CC(C)CC(=O)c1c(O)c(CC=C(C)C)c(O)c2c(cc(=O)oc12)-c1ccccc1
30121,BRD-K92382976,61867,5-carboxamidotryptamine,primary-common,BIO,NCCc1c[nH]c2ccc(cc12)C(N)=O
